userid,rating,title,tmdbid
588,4.0,Crimson Tide (1995),8963
589,3.0,Crimson Tide (1995),8963
590,4.0,Crimson Tide (1995),8963
592,4.0,Crimson Tide (1995),8963
599,3.5,Crimson Tide (1995),8963
600,1.0,Crimson Tide (1995),8963
602,4.0,Crimson Tide (1995),8963
609,3.0,Crimson Tide (1995),8963
4,5.0,Crumb (1994),26564
57,4.0,Crumb (1994),26564
95,5.0,Crumb (1994),26564
182,3.5,Crumb (1994),26564
191,5.0,Crumb (1994),26564
221,4.5,Crumb (1994),26564
245,3.0,Crumb (1994),26564
260,4.5,Crumb (1994),26564
275,5.0,Crumb (1994),26564
318,3.5,Crumb (1994),26564
387,4.0,Crumb (1994),26564
412,4.0,Crumb (1994),26564
414,4.0,Crumb (1994),26564
462,4.0,Crumb (1994),26564
474,3.5,Crumb (1994),26564
514,4.0,Crumb (1994),26564
603,5.0,Crumb (1994),26564
1,5.0,Desperado (1995),8068
6,3.0,Desperado (1995),8068
18,4.0,Desperado (1995),8068
34,3.0,Desperado (1995),8068
38,1.0,Desperado (1995),8068
40,5.0,Desperado (1995),8068
42,3.0,Desperado (1995),8068
64,3.5,Desperado (1995),8068
68,4.5,Desperado (1995),8068
82,4.0,Desperado (1995),8068
91,5.0,Desperado (1995),8068
99,5.0,Desperado (1995),8068
102,3.0,Desperado (1995),8068
109,3.0,Desperado (1995),8068
121,4.0,Desperado (1995),8068
132,2.0,Desperado (1995),8068
134,3.0,Desperado (1995),8068
136,1.0,Desperado (1995),8068
140,3.0,Desperado (1995),8068
144,4.0,Desperado (1995),8068
147,4.5,Desperado (1995),8068
171,5.0,Desperado (1995),8068
181,2.0,Desperado (1995),8068
182,3.5,Desperado (1995),8068
194,3.0,Desperado (1995),8068
238,4.0,Desperado (1995),8068
239,4.5,Desperado (1995),8068
244,3.0,Desperado (1995),8068
246,4.5,Desperado (1995),8068
256,4.0,Desperado (1995),8068
263,4.0,Desperado (1995),8068
274,3.5,Desperado (1995),8068
298,2.5,Desperado (1995),8068
305,5.0,Desperado (1995),8068
313,3.0,Desperado (1995),8068
314,3.0,Desperado (1995),8068
335,4.0,Desperado (1995),8068
336,5.0,Desperado (1995),8068
353,3.0,Desperado (1995),8068
368,3.0,Desperado (1995),8068
372,3.0,Desperado (1995),8068
373,1.0,Desperado (1995),8068
380,5.0,Desperado (1995),8068
386,4.0,Desperado (1995),8068
387,4.0,Desperado (1995),8068
414,4.0,Desperado (1995),8068
428,3.0,Desperado (1995),8068
431,3.0,Desperado (1995),8068
434,3.0,Desperado (1995),8068
435,3.5,Desperado (1995),8068
448,3.5,Desperado (1995),8068
452,4.0,Desperado (1995),8068
453,4.0,Desperado (1995),8068
480,3.0,Desperado (1995),8068
486,4.0,Desperado (1995),8068
493,4.0,Desperado (1995),8068
541,2.0,Desperado (1995),8068
560,3.5,Desperado (1995),8068
573,5.0,Desperado (1995),8068
588,3.0,Desperado (1995),8068
590,3.0,Desperado (1995),8068
592,5.0,Desperado (1995),8068
599,3.5,Desperado (1995),8068
602,3.0,Desperado (1995),8068
603,5.0,Desperado (1995),8068
608,3.0,Desperado (1995),8068
79,5.0,Devil in a Blue Dress (1995),8512
84,4.0,Devil in a Blue Dress (1995),8512
140,3.0,Devil in a Blue Dress (1995),8512
217,3.0,Devil in a Blue Dress (1995),8512
262,3.0,Devil in a Blue Dress (1995),8512
297,2.0,Devil in a Blue Dress (1995),8512
368,3.0,Devil in a Blue Dress (1995),8512
372,3.0,Devil in a Blue Dress (1995),8512
410,3.0,Devil in a Blue Dress (1995),8512
429,3.0,Devil in a Blue Dress (1995),8512
465,4.0,Devil in a Blue Dress (1995),8512
599,2.5,Devil in a Blue Dress (1995),8512
602,4.0,Devil in a Blue Dress (1995),8512
603,4.0,Devil in a Blue Dress (1995),8512
6,3.0,Die Hard: With a Vengeance (1995),1572
7,4.0,Die Hard: With a Vengeance (1995),1572
11,3.0,Die Hard: With a Vengeance (1995),1572
18,4.0,Die Hard: With a Vengeance (1995),1572
19,3.0,Die Hard: With a Vengeance (1995),1572
21,3.5,Die Hard: With a Vengeance (1995),1572
24,3.5,Die Hard: With a Vengeance (1995),1572
26,4.0,Die Hard: With a Vengeance (1995),1572
29,4.0,Die Hard: With a Vengeance (1995),1572
31,4.0,Die Hard: With a Vengeance (1995),1572
37,5.0,Die Hard: With a Vengeance (1995),1572
40,4.0,Die Hard: With a Vengeance (1995),1572
42,2.0,Die Hard: With a Vengeance (1995),1572
43,5.0,Die Hard: With a Vengeance (1995),1572
45,5.0,Die Hard: With a Vengeance (1995),1572
46,4.0,Die Hard: With a Vengeance (1995),1572
50,3.0,Die Hard: With a Vengeance (1995),1572
56,3.0,Die Hard: With a Vengeance (1995),1572
58,4.0,Die Hard: With a Vengeance (1995),1572
63,4.0,Die Hard: With a Vengeance (1995),1572
68,3.5,Die Hard: With a Vengeance (1995),1572
71,5.0,Die Hard: With a Vengeance (1995),1572
72,4.0,Die Hard: With a Vengeance (1995),1572
78,3.0,Die Hard: With a Vengeance (1995),1572
81,3.0,Die Hard: With a Vengeance (1995),1572
82,4.0,Die Hard: With a Vengeance (1995),1572
84,3.0,Die Hard: With a Vengeance (1995),1572
86,4.0,Die Hard: With a Vengeance (1995),1572
91,3.0,Die Hard: With a Vengeance (1995),1572
94,4.0,Die Hard: With a Vengeance (1995),1572
99,5.0,Die Hard: With a Vengeance (1995),1572
102,3.0,Die Hard: With a Vengeance (1995),1572
107,3.0,Die Hard: With a Vengeance (1995),1572
109,3.0,Die Hard: With a Vengeance (1995),1572
116,3.5,Die Hard: With a Vengeance (1995),1572
117,3.0,Die Hard: With a Vengeance (1995),1572
122,5.0,Die Hard: With a Vengeance (1995),1572
126,4.0,Die Hard: With a Vengeance (1995),1572
130,4.0,Die Hard: With a Vengeance (1995),1572
135,1.0,Die Hard: With a Vengeance (1995),1572
136,5.0,Die Hard: With a Vengeance (1995),1572
140,4.0,Die Hard: With a Vengeance (1995),1572
142,3.0,Die Hard: With a Vengeance (1995),1572
145,3.0,Die Hard: With a Vengeance (1995),1572
160,3.0,Die Hard: With a Vengeance (1995),1572
174,3.0,Die Hard: With a Vengeance (1995),1572
176,4.0,Die Hard: With a Vengeance (1995),1572
179,4.0,Die Hard: With a Vengeance (1995),1572
181,3.0,Die Hard: With a Vengeance (1995),1572
182,3.0,Die Hard: With a Vengeance (1995),1572
195,2.0,Die Hard: With a Vengeance (1995),1572
200,4.0,Die Hard: With a Vengeance (1995),1572
217,3.0,Die Hard: With a Vengeance (1995),1572
219,4.5,Die Hard: With a Vengeance (1995),1572
220,4.0,Die Hard: With a Vengeance (1995),1572
222,3.0,Die Hard: With a Vengeance (1995),1572
229,3.0,Die Hard: With a Vengeance (1995),1572
232,3.5,Die Hard: With a Vengeance (1995),1572
240,5.0,Die Hard: With a Vengeance (1995),1572
243,5.0,Die Hard: With a Vengeance (1995),1572
244,2.0,Die Hard: With a Vengeance (1995),1572
268,2.0,Die Hard: With a Vengeance (1995),1572
274,4.0,Die Hard: With a Vengeance (1995),1572
284,5.0,Die Hard: With a Vengeance (1995),1572
286,4.0,Die Hard: With a Vengeance (1995),1572
292,3.5,Die Hard: With a Vengeance (1995),1572
297,3.0,Die Hard: With a Vengeance (1995),1572
298,3.0,Die Hard: With a Vengeance (1995),1572
301,2.0,Die Hard: With a Vengeance (1995),1572
304,4.0,Die Hard: With a Vengeance (1995),1572
307,2.5,Die Hard: With a Vengeance (1995),1572
313,3.0,Die Hard: With a Vengeance (1995),1572
314,2.0,Die Hard: With a Vengeance (1995),1572
318,3.5,Die Hard: With a Vengeance (1995),1572
321,3.0,Die Hard: With a Vengeance (1995),1572
326,4.0,Die Hard: With a Vengeance (1995),1572
340,4.0,Die Hard: With a Vengeance (1995),1572
347,3.0,Die Hard: With a Vengeance (1995),1572
349,4.0,Die Hard: With a Vengeance (1995),1572
353,5.0,Die Hard: With a Vengeance (1995),1572
354,4.0,Die Hard: With a Vengeance (1995),1572
368,2.0,Die Hard: With a Vengeance (1995),1572
369,3.5,Die Hard: With a Vengeance (1995),1572
372,4.0,Die Hard: With a Vengeance (1995),1572
374,3.0,Die Hard: With a Vengeance (1995),1572
376,3.5,Die Hard: With a Vengeance (1995),1572
379,2.0,Die Hard: With a Vengeance (1995),1572
380,5.0,Die Hard: With a Vengeance (1995),1572
386,2.0,Die Hard: With a Vengeance (1995),1572
391,2.0,Die Hard: With a Vengeance (1995),1572
395,3.0,Die Hard: With a Vengeance (1995),1572
402,5.0,Die Hard: With a Vengeance (1995),1572
404,3.0,Die Hard: With a Vengeance (1995),1572
408,3.5,Die Hard: With a Vengeance (1995),1572
411,3.0,Die Hard: With a Vengeance (1995),1572
414,3.0,Die Hard: With a Vengeance (1995),1572
425,3.5,Die Hard: With a Vengeance (1995),1572
428,1.0,Die Hard: With a Vengeance (1995),1572
429,4.0,Die Hard: With a Vengeance (1995),1572
432,2.0,Die Hard: With a Vengeance (1995),1572
436,3.0,Die Hard: With a Vengeance (1995),1572
438,4.0,Die Hard: With a Vengeance (1995),1572
446,3.0,Die Hard: With a Vengeance (1995),1572
447,4.0,Die Hard: With a Vengeance (1995),1572
448,4.0,Die Hard: With a Vengeance (1995),1572
453,5.0,Die Hard: With a Vengeance (1995),1572
455,3.0,Die Hard: With a Vengeance (1995),1572
458,4.0,Die Hard: With a Vengeance (1995),1572
464,5.0,Die Hard: With a Vengeance (1995),1572
468,3.0,Die Hard: With a Vengeance (1995),1572
470,3.0,Die Hard: With a Vengeance (1995),1572
475,4.5,Die Hard: With a Vengeance (1995),1572
476,3.0,Die Hard: With a Vengeance (1995),1572
480,3.0,Die Hard: With a Vengeance (1995),1572
483,4.5,Die Hard: With a Vengeance (1995),1572
485,5.0,Die Hard: With a Vengeance (1995),1572
486,3.0,Die Hard: With a Vengeance (1995),1572
489,3.0,Die Hard: With a Vengeance (1995),1572
507,3.0,Die Hard: With a Vengeance (1995),1572
512,5.0,Die Hard: With a Vengeance (1995),1572
517,2.5,Die Hard: With a Vengeance (1995),1572
524,3.0,Die Hard: With a Vengeance (1995),1572
534,4.5,Die Hard: With a Vengeance (1995),1572
536,2.0,Die Hard: With a Vengeance (1995),1572
541,3.0,Die Hard: With a Vengeance (1995),1572
543,5.0,Die Hard: With a Vengeance (1995),1572
553,4.5,Die Hard: With a Vengeance (1995),1572
557,5.0,Die Hard: With a Vengeance (1995),1572
559,3.0,Die Hard: With a Vengeance (1995),1572
565,3.0,Die Hard: With a Vengeance (1995),1572
566,3.0,Die Hard: With a Vengeance (1995),1572
569,5.0,Die Hard: With a Vengeance (1995),1572
570,4.0,Die Hard: With a Vengeance (1995),1572
573,5.0,Die Hard: With a Vengeance (1995),1572
584,5.0,Die Hard: With a Vengeance (1995),1572
588,4.0,Die Hard: With a Vengeance (1995),1572
590,3.0,Die Hard: With a Vengeance (1995),1572
592,3.0,Die Hard: With a Vengeance (1995),1572
594,4.5,Die Hard: With a Vengeance (1995),1572
599,3.0,Die Hard: With a Vengeance (1995),1572
600,2.5,Die Hard: With a Vengeance (1995),1572
602,5.0,Die Hard: With a Vengeance (1995),1572
604,4.0,Die Hard: With a Vengeance (1995),1572
607,4.0,Die Hard: With a Vengeance (1995),1572
182,1.5,"Doom Generation, The (1995)",13552
414,3.0,"Doom Generation, The (1995)",13552
603,4.0,"Doom Generation, The (1995)",13552
6,5.0,First Knight (1995),6520
12,5.0,First Knight (1995),6520
38,4.0,First Knight (1995),6520
40,2.0,First Knight (1995),6520
42,3.0,First Knight (1995),6520
43,5.0,First Knight (1995),6520
48,3.5,First Knight (1995),6520
58,5.0,First Knight (1995),6520
68,3.0,First Knight (1995),6520
75,4.0,First Knight (1995),6520
93,4.0,First Knight (1995),6520
99,5.0,First Knight (1995),6520
100,4.5,First Knight (1995),6520
109,3.0,First Knight (1995),6520
117,3.0,First Knight (1995),6520
136,4.0,First Knight (1995),6520
147,0.5,First Knight (1995),6520
162,3.0,First Knight (1995),6520
170,4.0,First Knight (1995),6520
176,5.0,First Knight (1995),6520
181,3.0,First Knight (1995),6520
194,3.5,First Knight (1995),6520
240,5.0,First Knight (1995),6520
284,1.0,First Knight (1995),6520
287,1.5,First Knight (1995),6520
303,3.0,First Knight (1995),6520
304,4.0,First Knight (1995),6520
316,1.5,First Knight (1995),6520
336,4.0,First Knight (1995),6520
337,4.0,First Knight (1995),6520
353,3.0,First Knight (1995),6520
356,3.0,First Knight (1995),6520
368,2.0,First Knight (1995),6520
373,2.0,First Knight (1995),6520
395,3.0,First Knight (1995),6520
414,2.0,First Knight (1995),6520
428,2.0,First Knight (1995),6520
429,5.0,First Knight (1995),6520
432,4.5,First Knight (1995),6520
437,2.0,First Knight (1995),6520
438,3.5,First Knight (1995),6520
446,1.0,First Knight (1995),6520
447,4.0,First Knight (1995),6520
480,2.5,First Knight (1995),6520
488,1.5,First Knight (1995),6520
489,0.5,First Knight (1995),6520
524,2.0,First Knight (1995),6520
559,3.0,First Knight (1995),6520
586,3.5,First Knight (1995),6520
590,3.0,First Knight (1995),6520
599,1.5,First Knight (1995),6520
604,3.0,First Knight (1995),6520
606,2.5,First Knight (1995),6520
608,0.5,First Knight (1995),6520
181,3.0,Free Willy 2: The Adventure Home (1995),9073
234,2.0,Free Willy 2: The Adventure Home (1995),9073
240,3.0,Free Willy 2: The Adventure Home (1995),9073
373,2.0,Free Willy 2: The Adventure Home (1995),9073
428,0.5,Free Willy 2: The Adventure Home (1995),9073
429,3.0,Free Willy 2: The Adventure Home (1995),9073
436,3.0,Free Willy 2: The Adventure Home (1995),9073
460,1.0,Free Willy 2: The Adventure Home (1995),9073
534,3.5,Free Willy 2: The Adventure Home (1995),9073
604,3.0,Free Willy 2: The Adventure Home (1995),9073
6,3.0,Hackers (1995),10428
11,4.0,Hackers (1995),10428
19,3.0,Hackers (1995),10428
21,2.0,Hackers (1995),10428
29,3.0,Hackers (1995),10428
51,4.0,Hackers (1995),10428
68,2.5,Hackers (1995),10428
82,3.0,Hackers (1995),10428
119,5.0,Hackers (1995),10428
132,3.0,Hackers (1995),10428
136,4.0,Hackers (1995),10428
181,3.0,Hackers (1995),10428
182,2.5,Hackers (1995),10428
217,3.0,Hackers (1995),10428
226,5.0,Hackers (1995),10428
230,3.0,Hackers (1995),10428
256,4.5,Hackers (1995),10428
274,2.5,Hackers (1995),10428
294,2.0,Hackers (1995),10428
297,1.0,Hackers (1995),10428
313,3.0,Hackers (1995),10428
368,2.0,Hackers (1995),10428
387,3.0,Hackers (1995),10428
411,3.0,Hackers (1995),10428
414,3.0,Hackers (1995),10428
416,2.5,Hackers (1995),10428
438,4.0,Hackers (1995),10428
448,3.0,Hackers (1995),10428
452,4.0,Hackers (1995),10428
483,4.0,Hackers (1995),10428
554,5.0,Hackers (1995),10428
599,3.0,Hackers (1995),10428
602,3.0,Hackers (1995),10428
604,3.0,Hackers (1995),10428
608,4.5,Hackers (1995),10428
4,3.0,Jeffrey (1995),17447
6,3.0,Jeffrey (1995),17447
57,4.0,Jeffrey (1995),17447
173,5.0,Jeffrey (1995),17447
273,5.0,Jeffrey (1995),17447
602,3.0,Jeffrey (1995),17447
15,1.0,Johnny Mnemonic (1995),9886
28,3.0,Johnny Mnemonic (1995),9886
40,4.0,Johnny Mnemonic (1995),9886
45,3.0,Johnny Mnemonic (1995),9886
48,3.5,Johnny Mnemonic (1995),9886
66,3.5,Johnny Mnemonic (1995),9886
91,4.5,Johnny Mnemonic (1995),9886
102,3.0,Johnny Mnemonic (1995),9886
117,3.0,Johnny Mnemonic (1995),9886
136,1.0,Johnny Mnemonic (1995),9886
149,3.0,Johnny Mnemonic (1995),9886
181,1.0,Johnny Mnemonic (1995),9886
182,3.5,Johnny Mnemonic (1995),9886
198,4.0,Johnny Mnemonic (1995),9886
217,3.0,Johnny Mnemonic (1995),9886
218,2.0,Johnny Mnemonic (1995),9886
219,2.5,Johnny Mnemonic (1995),9886
234,2.0,Johnny Mnemonic (1995),9886
240,5.0,Johnny Mnemonic (1995),9886
243,5.0,Johnny Mnemonic (1995),9886
256,4.0,Johnny Mnemonic (1995),9886
274,2.5,Johnny Mnemonic (1995),9886
284,3.0,Johnny Mnemonic (1995),9886
297,1.0,Johnny Mnemonic (1995),9886
304,2.0,Johnny Mnemonic (1995),9886
313,1.0,Johnny Mnemonic (1995),9886
314,1.0,Johnny Mnemonic (1995),9886
323,1.5,Johnny Mnemonic (1995),9886
353,2.0,Johnny Mnemonic (1995),9886
368,2.0,Johnny Mnemonic (1995),9886
380,4.0,Johnny Mnemonic (1995),9886
385,3.0,Johnny Mnemonic (1995),9886
386,2.0,Johnny Mnemonic (1995),9886
395,4.0,Johnny Mnemonic (1995),9886
404,3.0,Johnny Mnemonic (1995),9886
414,3.0,Johnny Mnemonic (1995),9886
425,3.5,Johnny Mnemonic (1995),9886
431,2.0,Johnny Mnemonic (1995),9886
446,2.0,Johnny Mnemonic (1995),9886
448,2.0,Johnny Mnemonic (1995),9886
480,2.5,Johnny Mnemonic (1995),9886
483,3.5,Johnny Mnemonic (1995),9886
489,0.5,Johnny Mnemonic (1995),9886
524,3.0,Johnny Mnemonic (1995),9886
555,2.0,Johnny Mnemonic (1995),9886
580,3.5,Johnny Mnemonic (1995),9886
599,2.0,Johnny Mnemonic (1995),9886
600,2.0,Johnny Mnemonic (1995),9886
602,3.0,Johnny Mnemonic (1995),9886
603,2.0,Johnny Mnemonic (1995),9886
604,2.0,Johnny Mnemonic (1995),9886
606,3.0,Johnny Mnemonic (1995),9886
608,4.0,Johnny Mnemonic (1995),9886
19,1.0,Judge Dredd (1995),9482
40,4.0,Judge Dredd (1995),9482
42,2.0,Judge Dredd (1995),9482
43,3.0,Judge Dredd (1995),9482
45,1.0,Judge Dredd (1995),9482
46,5.0,Judge Dredd (1995),9482
56,3.0,Judge Dredd (1995),9482
58,2.0,Judge Dredd (1995),9482
61,3.0,Judge Dredd (1995),9482
68,2.5,Judge Dredd (1995),9482
75,3.0,Judge Dredd (1995),9482
91,3.5,Judge Dredd (1995),9482
93,4.0,Judge Dredd (1995),9482
102,2.0,Judge Dredd (1995),9482
109,2.0,Judge Dredd (1995),9482
119,3.0,Judge Dredd (1995),9482
134,3.0,Judge Dredd (1995),9482
136,3.0,Judge Dredd (1995),9482
149,2.0,Judge Dredd (1995),9482
160,3.0,Judge Dredd (1995),9482
167,2.5,Judge Dredd (1995),9482
182,3.5,Judge Dredd (1995),9482
217,2.0,Judge Dredd (1995),9482
219,2.5,Judge Dredd (1995),9482
222,3.0,Judge Dredd (1995),9482
240,3.0,Judge Dredd (1995),9482
243,3.0,Judge Dredd (1995),9482
256,5.0,Judge Dredd (1995),9482
274,3.5,Judge Dredd (1995),9482
284,4.0,Judge Dredd (1995),9482
294,3.0,Judge Dredd (1995),9482
298,2.0,Judge Dredd (1995),9482
304,3.0,Judge Dredd (1995),9482
314,3.0,Judge Dredd (1995),9482
323,3.0,Judge Dredd (1995),9482
330,1.0,Judge Dredd (1995),9482
353,3.0,Judge Dredd (1995),9482
368,2.0,Judge Dredd (1995),9482
373,1.0,Judge Dredd (1995),9482
380,4.0,Judge Dredd (1995),9482
386,2.0,Judge Dredd (1995),9482
395,4.0,Judge Dredd (1995),9482
414,3.0,Judge Dredd (1995),9482
428,3.0,Judge Dredd (1995),9482
438,2.5,Judge Dredd (1995),9482
444,2.0,Judge Dredd (1995),9482
480,2.0,Judge Dredd (1995),9482
483,1.0,Judge Dredd (1995),9482
486,4.0,Judge Dredd (1995),9482
495,0.5,Judge Dredd (1995),9482
524,1.0,Judge Dredd (1995),9482
534,4.0,Judge Dredd (1995),9482
552,1.0,Judge Dredd (1995),9482
555,1.0,Judge Dredd (1995),9482
559,3.0,Judge Dredd (1995),9482
584,4.0,Judge Dredd (1995),9482
592,3.0,Judge Dredd (1995),9482
597,1.0,Judge Dredd (1995),9482
599,2.5,Judge Dredd (1995),9482
602,3.0,Judge Dredd (1995),9482
604,3.0,Judge Dredd (1995),9482
608,3.0,Judge Dredd (1995),9482
6,3.0,Jury Duty (1995),19326
43,5.0,Jury Duty (1995),19326
136,3.0,Jury Duty (1995),19326
217,2.0,Jury Duty (1995),19326
240,5.0,Jury Duty (1995),19326
274,3.5,Jury Duty (1995),19326
414,1.0,Jury Duty (1995),19326
436,2.0,Jury Duty (1995),19326
559,1.0,Jury Duty (1995),19326
608,1.5,Jury Duty (1995),19326
23,3.0,Kids (1995),9344
109,5.0,Kids (1995),9344
124,4.0,Kids (1995),9344
132,3.0,Kids (1995),9344
191,5.0,Kids (1995),9344
274,3.0,Kids (1995),9344
307,3.5,Kids (1995),9344
387,4.0,Kids (1995),9344
414,4.0,Kids (1995),9344
415,4.0,Kids (1995),9344
419,4.0,Kids (1995),9344
424,4.5,Kids (1995),9344
437,5.0,Kids (1995),9344
484,4.5,Kids (1995),9344
503,4.5,Kids (1995),9344
585,3.5,Kids (1995),9344
588,4.0,Kids (1995),9344
599,2.5,Kids (1995),9344
603,5.0,Kids (1995),9344
606,3.5,Kids (1995),9344
4,5.0,Living in Oblivion (1995),9071
95,4.0,Living in Oblivion (1995),9071
171,5.0,Living in Oblivion (1995),9071
182,4.5,Living in Oblivion (1995),9071
275,4.0,Living in Oblivion (1995),9071
318,3.5,Living in Oblivion (1995),9071
414,4.0,Living in Oblivion (1995),9071
437,5.0,Living in Oblivion (1995),9071
477,4.0,Living in Oblivion (1995),9071
500,5.0,Living in Oblivion (1995),9071
597,4.0,Living in Oblivion (1995),9071
602,4.0,Living in Oblivion (1995),9071
603,4.0,Living in Oblivion (1995),9071
6,3.0,Lord of Illusions (1995),8973
51,4.0,Lord of Illusions (1995),8973
136,3.0,Lord of Illusions (1995),8973
312,3.0,Lord of Illusions (1995),8973
314,1.0,Lord of Illusions (1995),8973
387,3.0,Lord of Illusions (1995),8973
592,1.0,Lord of Illusions (1995),8973
604,4.0,Lord of Illusions (1995),8973
191,1.0,Love & Human Remains (1993),15730
6,1.0,Mad Love (1995),47608
414,2.0,Mad Love (1995),47608
6,2.0,Mallrats (1995),2293
18,4.0,Mallrats (1995),2293
45,4.0,Mallrats (1995),2293
68,2.5,Mallrats (1995),2293
84,2.0,Mallrats (1995),2293
111,2.5,Mallrats (1995),2293
135,4.0,Mallrats (1995),2293
167,4.0,Mallrats (1995),2293
182,3.0,Mallrats (1995),2293
215,3.0,Mallrats (1995),2293
219,3.0,Mallrats (1995),2293
226,5.0,Mallrats (1995),2293
273,4.0,Mallrats (1995),2293
274,3.5,Mallrats (1995),2293
294,2.0,Mallrats (1995),2293
298,3.5,Mallrats (1995),2293
307,4.0,Mallrats (1995),2293
353,4.0,Mallrats (1995),2293
356,4.0,Mallrats (1995),2293
365,0.5,Mallrats (1995),2293
403,4.0,Mallrats (1995),2293
411,2.0,Mallrats (1995),2293
414,4.0,Mallrats (1995),2293
425,3.0,Mallrats (1995),2293
428,4.0,Mallrats (1995),2293
438,4.0,Mallrats (1995),2293
448,3.5,Mallrats (1995),2293
477,3.5,Mallrats (1995),2293
483,4.0,Mallrats (1995),2293
484,4.0,Mallrats (1995),2293
500,4.0,Mallrats (1995),2293
522,4.5,Mallrats (1995),2293
525,3.5,Mallrats (1995),2293
534,4.5,Mallrats (1995),2293
599,3.0,Mallrats (1995),2293
608,2.5,Mallrats (1995),2293
6,3.0,Mighty Morphin Power Rangers: The Movie (1995),9070
66,2.0,Mighty Morphin Power Rangers: The Movie (1995),9070
84,3.0,Mighty Morphin Power Rangers: The Movie (1995),9070
136,1.0,Mighty Morphin Power Rangers: The Movie (1995),9070
160,1.0,Mighty Morphin Power Rangers: The Movie (1995),9070
170,3.0,Mighty Morphin Power Rangers: The Movie (1995),9070
234,2.0,Mighty Morphin Power Rangers: The Movie (1995),9070
240,3.0,Mighty Morphin Power Rangers: The Movie (1995),9070
243,3.0,Mighty Morphin Power Rangers: The Movie (1995),9070
274,3.5,Mighty Morphin Power Rangers: The Movie (1995),9070
373,1.0,Mighty Morphin Power Rangers: The Movie (1995),9070
380,4.0,Mighty Morphin Power Rangers: The Movie (1995),9070
395,1.0,Mighty Morphin Power Rangers: The Movie (1995),9070
599,1.0,Mighty Morphin Power Rangers: The Movie (1995),9070
600,2.5,Mighty Morphin Power Rangers: The Movie (1995),9070
604,4.0,Mighty Morphin Power Rangers: The Movie (1995),9070
608,0.5,Mighty Morphin Power Rangers: The Movie (1995),9070
325,4.0,Mute Witness (1994),48787
604,3.0,Mute Witness (1994),48787
603,4.0,Nadja (1994),34574
604,3.0,Nadja (1994),34574
6,3.0,"Net, The (1995)",1642
8,5.0,"Net, The (1995)",1642
19,2.0,"Net, The (1995)",1642
26,3.0,"Net, The (1995)",1642
35,5.0,"Net, The (1995)",1642
42,4.0,"Net, The (1995)",1642
43,4.0,"Net, The (1995)",1642
45,3.0,"Net, The (1995)",1642
46,4.0,"Net, The (1995)",1642
56,3.0,"Net, The (1995)",1642
57,2.0,"Net, The (1995)",1642
58,3.0,"Net, The (1995)",1642
64,3.0,"Net, The (1995)",1642
68,3.0,"Net, The (1995)",1642
82,3.0,"Net, The (1995)",1642
91,2.0,"Net, The (1995)",1642
94,2.0,"Net, The (1995)",1642
107,4.0,"Net, The (1995)",1642
112,2.0,"Net, The (1995)",1642
117,3.0,"Net, The (1995)",1642
126,3.0,"Net, The (1995)",1642
129,3.5,"Net, The (1995)",1642
130,3.0,"Net, The (1995)",1642
133,2.0,"Net, The (1995)",1642
136,3.0,"Net, The (1995)",1642
140,3.0,"Net, The (1995)",1642
156,3.0,"Net, The (1995)",1642
160,1.0,"Net, The (1995)",1642
167,1.5,"Net, The (1995)",1642
169,4.0,"Net, The (1995)",1642
170,3.0,"Net, The (1995)",1642
174,5.0,"Net, The (1995)",1642
177,2.5,"Net, The (1995)",1642
179,4.0,"Net, The (1995)",1642
181,4.0,"Net, The (1995)",1642
182,3.0,"Net, The (1995)",1642
186,4.0,"Net, The (1995)",1642
192,5.0,"Net, The (1995)",1642
198,4.0,"Net, The (1995)",1642
201,3.0,"Net, The (1995)",1642
219,2.0,"Net, The (1995)",1642
227,3.0,"Net, The (1995)",1642
229,4.0,"Net, The (1995)",1642
232,3.0,"Net, The (1995)",1642
240,4.0,"Net, The (1995)",1642
242,3.0,"Net, The (1995)",1642
274,3.0,"Net, The (1995)",1642
284,1.0,"Net, The (1995)",1642
286,4.0,"Net, The (1995)",1642
297,1.0,"Net, The (1995)",1642
301,4.0,"Net, The (1995)",1642
304,4.0,"Net, The (1995)",1642
305,4.0,"Net, The (1995)",1642
307,2.5,"Net, The (1995)",1642
308,1.0,"Net, The (1995)",1642
314,2.0,"Net, The (1995)",1642
340,3.0,"Net, The (1995)",1642
347,3.0,"Net, The (1995)",1642
353,4.0,"Net, The (1995)",1642
354,3.5,"Net, The (1995)",1642
368,2.0,"Net, The (1995)",1642
369,3.5,"Net, The (1995)",1642
373,3.0,"Net, The (1995)",1642
374,3.0,"Net, The (1995)",1642
376,4.0,"Net, The (1995)",1642
379,4.0,"Net, The (1995)",1642
380,3.0,"Net, The (1995)",1642
381,3.0,"Net, The (1995)",1642
386,1.0,"Net, The (1995)",1642
394,3.0,"Net, The (1995)",1642
404,4.0,"Net, The (1995)",1642
411,4.0,"Net, The (1995)",1642
414,2.0,"Net, The (1995)",1642
429,5.0,"Net, The (1995)",1642
432,4.5,"Net, The (1995)",1642
438,2.0,"Net, The (1995)",1642
444,3.0,"Net, The (1995)",1642
448,2.5,"Net, The (1995)",1642
458,5.0,"Net, The (1995)",1642
468,3.0,"Net, The (1995)",1642
469,3.0,"Net, The (1995)",1642
470,3.0,"Net, The (1995)",1642
474,3.0,"Net, The (1995)",1642
476,3.0,"Net, The (1995)",1642
479,1.0,"Net, The (1995)",1642
